	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
AASDH	816.784166150895	819.097169547745	815.573632987622	829.026652110905	869.167773574042	736.81262671904	744.886117527346	739.5307013106
AASDHPPT	3529.17227346263	3404.7067726371	3218.18697832973	3054.63749211585	3406.2807464363	4116.17211057069	3887.53675284146	3867.49147954838
AASS	1051.3379916418	1070.3867711714	1137.64199621845	984.301826994972	1274.67738624503	911.438110197797	884.097748975972	833.142182489157
AATF	2937.99437542697	2861.49350614852	2313.56602010774	2211.33266300412	2264.73293114363	2859.93776513678	2770.72702293645	2687.98681669856
AATK	149.552030421995	218.140760558407	304.591785381091	324.828526768966	310.635665555511	237.882673922592	276.345477353242	290.195591653527
AATK-AS1	0.639111241119636	0	5.82552594991158	0	4.59067486042628	3.56378537711748	2.07778554400933	4.01192062193816
ABAT	242.223160384342	248.081649262502	525.129553484887	486.350404090897	454.476811182201	356.378537711748	359.456899113615	401.192062193816
ABCA1	49.8506768073316	68.4363170379317	177.262432475881	154.382788821514	162.203845068395	69.493814853791	94.5392422524247	89.5995605566188
ABCA10	19.1733372335891	21.3863490743537	16.6443598568902	12.4934048757295	12.2417996278034	16.0370341970287	35.3223542481587	30.7580581015259
ABCA11P	189.176927371412	191.407824215465	200.564536275527	182.939142823181	212.701268533084	211.154283594211	191.156270048859	184.548348609155
ABCA12	3.19555620559818	6.4159047223061	1.66443598568902	3.56954425020842	9.18134972085255	4.45473172139686	10.3889277200467	8.02384124387631
ABCA13	8.9475573756749	10.6931745371768	0.832217992844512	1.78477212510421	3.06044990695085	2.67283903283811	3.116678316014	5.34922749591754
ABCA17P	8.30844613455527	11.7624919908945	10.8188339069787	15.1705630633858	7.65112476737713	17.8189268855874	12.466713264056	8.02384124387631
ABCA2	653.810799665388	801.988090288262	951.225165821277	1085.14145206336	934.967446573485	758.195338981745	788.519613951542	900.007526188126
ABCA3	879.417067780619	871.493724779911	778.123823309619	932.54343536695	765.112476737713	688.701524127954	784.364042863524	789.011055647837
ABCA4	3.83466744671782	3.20795236115305	8.32217992844512	7.13908850041684	9.18134972085255	4.45473172139686	12.466713264056	10.6984549918351
ABCA5	929.267744587951	988.049327235139	947.896293849899	945.929226305231	1077.2783672467	1119.02860841489	1194.72668780537	1116.65123977279
ABCA6	5.11288992895709	5.34658726858841	1.66443598568902	1.78477212510421	1.53022495347543	12.4732488199112	10.3889277200467	10.6984549918351
ABCA7	358.541406268116	430.934933848226	367.00813484443	421.206221524593	397.858487903611	378.652196318733	355.301328025596	389.156300328001
ABCA8	26.8426721270247	26.7329363429421	43.2753356279146	49.9736195029179	39.7858487903611	44.5473172139686	47.7890675122147	65.5280368249899
ABCA9	7.66933489343563	8.55453962974146	5.82552594991158	3.56954425020842	1.53022495347543	14.2551415084699	27.0112120721213	21.3969099836702
ABCB1	545.800999916169	588.124599544726	744.835103595838	704.092603353611	785.005401132893	855.308490508196	814.491933251659	795.697590017734
